ProdDate,MonInjSteam(m3),MonthlyOil(m3),MonInjGas(E3m3),CumInjGas(E3m3),PrdHours(hr),InjHours(hr),CumInjSteam(m3),CumInjGas(E3m3).1,CumPrdOil(m3),Percentage_Change_Monthly_Injected_Steam
2011-03-01,136631.7,30573.8,467.4,64525.9,97292,21762,32373589.2,64525.9,11064632.7,15.923281004616353
2000-12-01,99338.3,47597.9,467.9,6086.6,94768,15749,16985461.0,6086.6,6549544.4,2.250712418918066
2002-05-01,134602.9,36164.6,467.9,14647.1,89357,22851,18996610.6,14647.1,7229879.2,7.062927261391272
2011-04-01,138508.5,30869.6,469.0,64994.9,95982,23650,32512097.7,64994.9,11095502.3,1.373619738318399
2012-06-01,111503.1,24951.7,469.8,72803.5,93288,22939,34307999.0,72803.5,11483475.2,14.31716521419728
2010-12-01,141904.0,32286.5,475.2,63334.3,100667,23136,31983538.3,63334.3,10970420.6,3.9829704290733847
2002-08-01,126783.8,37301.0,483.7,15942.3,93406,20668,19372967.3,15942.3,7339065.8,0.8411930051174688
2004-04-01,130226.1,38272.5,484.5,27657.2,82668,17752,21962905.2,27657.2,8120798.0,2.925950028065316
2009-12-01,131808.8,32774.8,485.3,58608.3,92413,21576,30471917.9,58608.3,10597399.0,4.511122000263246
2007-09-01,132148.4,33830.8,486.3,42964.1,82995,17177,27235852.7,42964.1,9675884.6,2.8729256822663363
2004-06-01,126857.5,38051.4,500.4,28706.9,80187,18528,22202332.4,28706.9,8200739.9,12.692403017863608
2012-09-01,124711.1,25942.5,500.6,74459.0,95909,24744,34662139.2,74459.0,11560755.8,1.7578811210736234
2001-02-01,105466.7,38027.1,505.7,7190.6,82052,15811,17187831.3,7190.6,6632335.5,8.836720204409332
2012-11-01,126503.5,25323.0,505.8,75425.0,97293,25222,34915927.1,75425.0,11611568.6,0.613508018264608
2004-02-01,133875.9,38565.6,508.3,26537.1,79023,18528,21698527.8,26537.1,8041053.5,8.68856171213509
2001-07-01,145753.1,37512.9,509.8,9767.5,85218,19048,17840934.7,9767.5,6818250.1,1.787582388573794
2013-01-01,105595.6,25206.1,514.6,76528.0,98868,25954,35151647.4,76528.0,11662993.2,18.850456523626946
2001-08-01,149789.5,38835.1,515.5,10283.0,89895,19350,17990724.2,10283.0,6857085.2,2.769340755016536
2003-07-01,124143.5,40665.4,516.4,22493.3,93550,18720,20751429.3,22493.3,7750119.9,5.928193733739828
2005-08-01,134491.6,38200.2,518.0,33577.7,86418,20016,23937476.7,33577.7,8737529.3,6.524575146772538
2008-08-01,121160.4,37799.1,519.3,49538.0,95295,17272,28490253.7,49538.0,10054445.6,0.8537384710937568
2003-06-01,117195.9,36924.8,521.5,21976.9,87950,18351,20627285.8,21976.9,7709454.5,2.934707952072202
2003-04-01,138932.8,38333.4,523.7,20884.8,86439,20136,20396235.3,20884.8,7634428.3,1.9787988358761832
2003-09-01,113957.6,43597.7,523.8,23473.7,94711,17880,20984212.2,23473.7,7837945.7,4.096518165744156
2001-12-01,85937.6,45455.8,528.5,12382.8,99144,13455,18394431.7,12382.8,7029100.0,15.820897131620914
2010-02-01,120133.9,28582.3,529.0,59601.5,83499,19488,30724566.7,59601.5,10657993.0,9.3431002853264
2010-03-01,117224.3,32604.9,529.2,60130.7,92596,19824,30841791.0,60130.7,10690597.9,2.4219641583266616
2005-12-01,146467.3,40738.5,529.3,35816.8,83863,20688,24516237.0,35816.8,8895542.5,2.819642163920544
2009-09-01,126895.4,33337.0,536.9,56920.7,91777,20493,30082370.4,56920.7,10499657.3,5.001418666962132
2013-05-01,120639.7,22491.8,537.0,78919.6,95250,25431,35640860.3,78919.6,11757443.7,7.294790083345759
2011-05-01,132229.3,30930.1,537.8,65532.7,99269,23736,32644327.0,65532.7,11126432.4,4.533440185981375
2012-07-01,102486.5,25412.7,538.1,73341.6,100921,22452,34410485.5,73341.6,11508887.9,8.086411947291161
2006-01-01,141703.9,40173.6,541.0,36357.8,92031,20352,24657940.9,36357.8,8935716.1,3.2521934930185736
2009-06-01,118838.8,32634.7,541.6,55475.1,92060,20774,29689642.4,55475.1,10397489.7,7.649459171929629
2014-03-01,85850.1,21544.4,542.1,84395.3,79551,22564,36842697.2,84395.3,11974443.4,6.907085029462213
2001-03-01,136300.4,37072.7,542.1,7732.7,84174,20088,17324131.7,7732.7,6669408.2,29.235483806737108
2009-02-01,102211.4,29563.0,542.2,52963.2,82808,17544,29208506.6,52963.2,10258761.0,14.245778418019473
2002-01-01,88071.4,45232.1,544.8,12927.6,94509,13992,18482503.1,12927.6,7074332.1,2.482964383459607
2019-12-01,150791.1,58570.5,547.0,1805.0,44346,13392,12901860.7,1805.0,8254534.6,8.305387505503559
2004-05-01,112569.7,41890.5,549.3,28206.5,89777,16824,22075474.9,28206.5,8162688.5,13.558265201829744
2001-06-01,143193.4,35643.2,553.6,9257.7,80993,19395,17695181.6,9257.7,6780737.2,10.908148794166838
2001-11-01,74198.7,45404.3,557.2,11854.3,101237,13510,18308494.1,11854.3,6983644.2,25.864389404616684
2011-08-01,131756.2,29578.8,558.2,67314.7,90346,23009,33014756.3,67314.7,11213249.7,3.9739457893125385
2003-02-01,126626.7,32786.1,560.0,19739.3,80061,14784,20115565.0,19739.3,7559510.2,3.325408604514801
2003-10-01,142035.4,43808.8,564.5,24038.2,97072,18432,21126247.6,24038.2,7881754.5,24.638813032215488
2012-04-01,128527.3,27359.0,565.9,71752.1,98506,23832,34066361.2,71752.1,11431335.0,2.0217446696030983
2003-05-01,113854.6,38101.4,570.6,21455.4,90564,18480,20510089.9,21455.4,7672529.7,18.05059712321352
2009-11-01,126119.4,31984.6,572.2,58123.0,94659,20052,30340109.1,58123.0,10564624.2,4.178642493919959
2011-12-01,140905.8,27259.7,577.1,69512.6,96571,25656,33569126.6,69512.6,11324629.3,3.2864104428598218
2012-05-01,130134.7,27188.5,581.6,72333.7,102022,25003,34196495.9,72333.7,11458523.5,1.2506292437482136
2011-06-01,111952.7,28364.8,585.3,66118.0,91329,22126,32756279.7,66118.0,11154797.2,15.33442285484381
2013-02-01,112419.1,22975.8,586.3,77114.3,89814,22528,35264066.5,77114.3,11685969.0,6.461916973813309
2012-12-01,130124.7,26218.5,588.4,76013.4,99978,25685,35046051.8,76013.4,11637787.1,2.8625294952313585
2020-11-01,136573.2,60191.2,592.2,13411.9,39353,15120,14247445.9,13411.9,8819916.0,0.5306558253424076
2001-01-01,96903.6,44764.0,598.3,6684.9,92825,16175,17082364.6,6684.9,6594308.4,2.450917722570245
2008-09-01,125224.1,36227.6,599.4,50137.4,95244,18608,28615477.8,50137.4,10090673.2,3.3539836448212457
2014-02-01,92219.8,20314.1,602.3,83853.2,71666,22394,36756847.1,83853.2,11952899.0,2.270504216196512
2008-11-01,122456.7,34665.2,604.6,51370.0,92789,18694,28854211.2,51370.0,10162838.4,5.314908317831524
2013-04-01,130132.6,23790.2,607.1,78382.6,91502,25188,35520220.6,78382.6,11734951.9,3.2622211289343506
2004-01-01,146614.6,39776.0,607.7,26028.8,87563,19512,21564651.9,26028.8,8002487.9,1.3462274745601466
2005-11-01,142450.7,39711.7,608.8,35287.5,89029,20160,24369769.7,35287.5,8854804.0,3.571525275034715
2012-01-01,122546.6,27065.8,609.4,70122.0,99485,24264,33691673.2,70122.0,11351695.1,13.029413977281267
2012-03-01,125980.3,27561.6,609.5,71186.2,103162,23038,33937833.9,71186.2,11403976.0,4.825994920968824
2008-07-01,122203.7,37004.9,612.0,49018.7,92005,16449,28369093.3,49018.7,10016646.5,9.62086859798077
2013-11-01,119602.7,19841.1,612.2,81820.8,82592,23286,36433084.8,81820.8,11889509.5,10.363633638359904
2009-04-01,116671.1,33538.9,612.3,54256.3,92402,19701,29442121.3,54256.3,10328222.5,0.2330183096809102
2002-09-01,112591.4,35152.1,616.6,16558.9,85676,18626,19485558.7,16558.9,7374217.9,11.194174650073595
2012-08-01,126942.6,25925.4,616.8,73958.4,100926,25572,34537428.1,73958.4,11534813.3,23.86275265522777
2004-10-01,105735.2,40010.6,617.6,30643.3,88750,16800,22643230.1,30643.3,8363177.3,4.152293444234512
2008-03-01,111980.8,35187.0,619.4,46381.8,91589,19174,27915986.8,46381.8,9875176.4,12.83359632099408
2003-03-01,141737.5,36584.7,621.8,20361.1,86155,17136,20257302.5,20361.1,7596094.9,11.933344231508848
2009-01-01,119191.1,32272.3,624.3,52421.0,92412,19848,29106295.2,52421.0,10229198.0,10.310407854746185
2004-09-01,101519.8,40695.1,626.4,30025.7,86782,16476,22537494.9,30025.7,8323166.7,9.167790290991118
2008-10-01,116276.7,37500.0,628.0,50765.4,96841,18887,28731754.5,50765.4,10128173.2,7.145110246350351
2008-01-01,117808.2,32375.3,630.0,45449.3,86776,17280,27704761.8,45449.3,9811468.2,0.4163836082090144
2009-10-01,131619.3,32982.3,630.1,57550.8,94913,21190,30213989.7,57550.8,10532639.6,3.7226723742546985
2004-03-01,134151.3,41472.0,635.6,27172.7,89345,18384,21832679.1,27172.7,8082525.5,0.2057129027704052
2011-07-01,126720.4,28873.7,638.5,66756.5,92503,22437,32883000.1,66756.5,11183670.9,13.191017277832518
2011-11-01,136422.4,26911.7,649.8,68935.5,95235,24030,33428220.8,68935.5,11297369.6,4.209592072889878
2013-10-01,133431.0,23240.2,651.6,81208.6,94134,24726,36313482.1,81208.6,11869668.4,1.5168345682693651
2011-10-01,142417.6,29207.9,654.7,68285.7,97905,25638,33291798.4,68285.7,11270457.9,5.788768017708512
2003-11-01,143174.4,40204.8,656.4,24694.6,91842,19224,21269422.0,24694.6,7921959.3,0.8019127625929823
2008-06-01,111478.5,34928.7,657.6,48406.7,84316,17400,28246889.6,48406.7,9979641.6,4.71968226711581
2009-07-01,132256.5,33775.1,660.8,56135.9,94588,21991,29821898.9,56135.9,10431264.8,11.290672743245466
2013-03-01,126021.5,25192.7,661.2,77775.5,93102,24599,35390088.0,77775.5,11711161.7,12.099723267665375
2008-04-01,112970.1,35083.1,671.6,47053.4,85986,17736,28028956.9,47053.4,9910259.5,0.8834550208607128
1994-01-01,102450.7,24813.1,677.1,2299.0,64751,19977,7154006.5,2299.0,3228522.0,0.9269055795598112
2009-05-01,128682.3,36632.5,677.2,54933.5,94147,21144,29570803.6,54933.5,10364855.0,10.294923078637286
2009-03-01,116943.6,35922.6,680.8,53644.0,95121,19759,29325450.2,53644.0,10294683.6,14.413460729429415
2007-11-01,115780.8,34658.1,687.8,44065.4,87155,17280,27469633.9,44065.4,9745758.0,1.881010572845509
2008-05-01,106454.2,34453.4,695.7,47749.1,88795,18840,28135411.1,47749.1,9944712.9,5.767809358405462
2002-10-01,129874.3,38342.8,696.7,17255.6,92474,19464,19615433.0,17255.6,7412560.7,15.350106668893003
2005-09-01,142115.5,37539.8,705.8,34283.5,85114,20256,24079592.2,34283.5,8775069.1,5.668681166704825
2003-01-01,130982.4,35799.9,721.6,19179.3,89891,16009,19988938.3,19179.3,7526724.1,1.5854894713044354
2003-12-01,148615.3,40752.6,726.5,25421.1,89440,20208,21418037.3,25421.1,7962711.9,3.800190536855741
2013-12-01,137180.2,21690.1,739.4,82560.2,87334,25508,36570265.0,82560.2,11911199.6,14.696574575657584
2007-12-01,117319.7,33334.9,753.9,44819.3,89811,17064,27586953.6,44819.3,9779092.9,1.3291495653856122
1993-12-01,101509.8,25461.9,761.1,1621.9,66632,19342,7051555.8,1621.9,3203708.9,2.3602086131581324
2002-12-01,128938.1,39133.3,775.6,18457.7,95086,16346,19857955.9,18457.7,7490924.2,13.517037490931894
2020-10-01,137301.8,60037.4,915.4,12819.7,39550,16716,14110872.7,12819.7,8759724.8,2.297529170804813
2021-04-01,117239.3,55885.0,991.0,19185.5,31725,13522,14940296.2,19185.5,9130535.6,21.49572824128355
2021-02-01,132610.0,58618.4,1118.8,16954.7,33500,14991,14673715.6,16954.7,9005326.6,9.885727954247692
2021-09-01,143187.9,69147.3,1133.0,25137.1,39226,15580,15670037.6,25137.1,9488736.5,5.614624641410737
2021-06-01,144300.8,74539.9,1169.7,21573.8,37079,15750,15227538.0,21573.8,9278110.4,0.9513015859690332
2020-12-01,146502.1,64063.6,1182.4,14594.3,40586,15624,14393948.0,14594.3,8883979.6,7.270020765421026
2021-10-01,149703.1,71525.0,1192.1,26329.2,42089,16289,15819740.7,26329.2,9560261.5,4.55010514156573
2020-04-01,99083.3,39113.1,1192.1,6631.2,39838,13680,13427451.7,6631.2,8470655.9,29.128056644166456
2020-02-01,137542.5,58920.3,1196.0,4199.8,40316,13872,13188562.3,4199.8,8372962.6,7.78805986359532
2020-01-01,149159.1,59507.7,1198.8,3003.8,43620,13495,13051019.8,3003.8,8314042.3,1.0822919920340124
2021-11-01,149365.6,68196.3,1200.4,27529.6,41426,15707,15969106.3,27529.6,9628457.8,0.2254462332443307
2020-09-01,134218.1,59079.5,1201.6,11904.3,38773,15240,13973570.9,11904.3,8699687.4,4.330151896388268
2020-07-01,125690.0,50657.0,1202.1,9461.1,39656,14136,13699059.8,9461.1,8584221.9,21.56693580522981
2021-12-01,155573.4,70609.9,1205.8,28735.4,41234,16286,16124679.7,28735.4,9699067.7,4.156110911749411
2021-07-01,147606.1,72268.2,1214.6,22788.4,38044,16360,15375144.1,22788.4,9350378.6,2.290562491684045
2021-08-01,151705.6,69210.6,1215.7,24004.1,39526,16060,15526849.7,24004.1,9419589.2,2.777324243374757
2021-05-01,142941.0,73034.9,1218.6,20404.1,36594,14881,15083237.2,20404.1,9203570.5,21.92242703598537
2020-03-01,139806.1,58580.2,1239.3,5439.1,42576,15308,13328368.4,5439.1,8431542.8,1.645745860370429
2021-03-01,149341.3,69324.0,1239.8,18194.5,37996,16258,14823056.9,18194.5,9074650.6,12.616921800769166
2020-08-01,140293.0,56386.0,1241.6,10702.7,39596,14136,13839352.8,10702.7,8640607.9,11.61826716524783
2021-01-01,147157.6,62728.6,1241.6,15835.9,38660,16272,14541105.6,15835.9,8946708.2,0.4474338593098759
2022-01-01,151568.0,65385.0,1243.6,29979.0,39919,15945,16276247.7,29979.0,9764452.7,2.574604656065882
2022-02-01,135978.5,57380.0,2446.2,32425.2,36298,14574,16412226.2,32425.2,9821832.7,10.285482423730608
2022-03-01,149330.4,60405.6,2760.6,35185.8,40309,19098,16561556.6,35185.8,9882238.3,9.819125817684403
2022-04-01,152641.9,60775.5,3259.5,38445.3,40463,16978,16714198.5,38445.3,9943013.8,2.2175658807583654
2022-09-01,118952.9,51704.1,3501.2,57629.3,28842,12649,17437675.8,57629.3,10231337.3,23.869656765803303
2022-05-01,149717.6,61940.6,3643.6,42088.9,41004,16728,16863916.1,42088.9,10004954.4,1.9157911425368712
2022-08-01,156249.0,58190.4,3940.5,54128.1,35767,14655,17318722.9,54128.1,10179633.2,1.1003672635886197
2022-07-01,154548.4,56763.6,4010.9,50187.6,35076,15398,17162473.9,50187.6,10121442.8,7.318272279448434
2022-06-01,144009.4,59724.8,4087.8,46176.7,36807,15655,17007925.5,46176.7,10064679.2,3.812644605577442
2022-12-01,155746.2,63542.2,5342.0,74266.3,35317,17552,17905242.6,74266.3,10426355.4,0.2150413095513892
2022-11-01,155412.0,64307.2,5689.3,68924.3,36593,17227,17749496.4,68924.3,10362813.2,0.6371772396147057
